municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_1066000,cnae_2013401,cnae_2013402,cnae_2071100,cnae_2099101,cnae_2121101,cnae_2311700,cnae_2312500,cnae_2610800,cnae_2829199
BARRA BONITA,420209,Selênio,SC,24,1,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO CHAPEU,350535,Selênio,SP,39,3,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO CHOCA,290290,Selênio,BA,19,8,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BARRA DO GUARITA,430185,Selênio,RS,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO JACARE,410270,Selênio,PR,20,0,5,12,3,0,3,0.15,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO OURO,170307,Selênio,TO,10,0,0,8,2,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO QUARAI,430187,Selênio,RS,27,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO RIBEIRO,430190,Selênio,RS,79,2,71,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BARRA DO ROCHA,290310,Selênio,BA,12,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO TURVO,350540,Selênio,SP,18,0,10,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BARRA LONGA,310570,Selênio,MG,22,2,12,2,6,0,6,0.3,0,0,1,0,0,0,0,0,0,0,0,0
BARRA VELHA,420210,Selênio,SC,17,0,1,16,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,3
BARRACAO,430180,Selênio,RS,38,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BARREIRAS,290320,Selênio,BA,31,18,0,13,0,0,0,0,0,0,18,1,8,2,0,0,0,0,0,0
BARRO ALTO,520320,Selênio,GO,30,9,13,7,1,0,1,0.047619047619047616,0,0,1,0,0,0,0,0,0,0,0,0
BARROS CASSAL,430200,Selênio,RS,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARROSO,310590,Selênio,MG,20,20,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,1
BARUERI,350570,Selênio,SP,20,0,9,11,0,0,0,0,0,0,6,0,5,11,2,33,4,2,15,39
BASTOS,350580,Selênio,SP,45,10,11,20,3,1,4,0.11428571428571428,0.02857142857142857,0,6,1,3,0,0,0,0,0,0,0
BATAGUASSU,500190,Selênio,MS,42,0,21,12,9,0,9,0.21428571428571427,0,0,2,0,1,0,0,0,0,0,1,0
BATAYPORA,500200,Selênio,MS,14,0,8,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
BELA VISTA DA CAROBA,410275,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELA VISTA DE GOIAS,520330,Selênio,GO,102,3,68,9,22,0,22,0.2222222222222222,0,0,9,0,3,1,0,0,0,0,0,2
BELA VISTA DO PARAISO,410280,Selênio,PR,34,0,15,19,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
BELA VISTA DO TOLDO,420213,Selênio,SC,42,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELMONTE,290340,Selênio,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0
BELO HORIZONTE,310620,Selênio,MG,61,19,18,4,20,0,20,0.47619047619047616,0,15,39,1,15,33,3,53,11,3,81,122
BELO VALE,310640,Selênio,MG,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BENEDITO NOVO,420220,Selênio,SC,66,0,5,56,5,0,5,0.07575757575757576,0,0,3,0,0,0,0,0,0,0,0,0
BENTO DE ABREU,350620,Selênio,SP,19,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BENTO GONCALVES,430210,Selênio,RS,53,6,43,3,1,0,1,0.02127659574468085,0,0,5,0,0,8,0,0,0,2,5,24
BERILO,310650,Selênio,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BERIZAL,310665,Selênio,MG,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERTIOGA,350635,Selênio,SP,111,0,41,67,3,0,3,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0
BERTOPOLIS,310660,Selênio,MG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BETIM,310670,Selênio,MG,24,2,10,12,0,0,0,0,0,0,10,2,1,8,0,2,11,0,5,33
BIQUINHAS,310700,Selênio,MG,12,1,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BIRITIBA-MIRIM,350660,Selênio,SP,71,13,23,33,2,0,2,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,1,0
BIRITINGA,290360,Selênio,BA,16,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BITURUNA,410290,Selênio,PR,51,0,26,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BOA ESPERANCA,410300,Selênio,PR,32,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOA ESPERANCA DO IGUACU,410302,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BOA NOVA,290370,Selênio,BA,13,6,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BOA VISTA,140010,Selênio,RR,1,0,1,0,0,0,0,0,0,1,12,0,0,3,0,3,1,0,2,1
BOA VISTA DA APARECIDA,410305,Selênio,PR,34,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOA VISTA DO BURICA,430220,Selênio,RS,13,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BOA VISTA DO TUPIM,290380,Selênio,BA,40,19,0,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BOCAINA,350680,Selênio,SP,71,9,31,30,1,0,1,0.016129032258064516,0,0,2,0,1,0,0,0,0,0,0,0
BOCAINA DO SUL,420243,Selênio,SC,22,0,2,16,4,0,4,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0
BOCAIUVA DO SUL,410310,Selênio,PR,20,1,10,1,8,0,8,0.42105263157894735,0,1,0,1,0,0,0,0,0,0,0,2
BODOQUENA,500215,Selênio,MS,20,0,16,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
BOFETE,350690,Selênio,SP,76,18,29,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BOITUVA,350700,Selênio,SP,20,0,8,12,0,0,0,0,0,0,2,0,2,2,0,0,3,0,2,10
BOM JARDIM,330050,Selênio,RJ,6,0,0,3,3,0,3,0.5,0,0,6,0,1,0,0,1,0,0,0,0
BOM JARDIM DA SERRA,420250,Selênio,SC,30,0,0,22,7,1,8,0.26666666666666666,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0
BOM JARDIM DE MINAS,310750,Selênio,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BOM JESUS,420253,Selênio,SC,17,1,5,10,0,1,1,0.0625,0.0625,0,1,0,0,0,0,0,0,0,0,0
BOM JESUS,430230,Selênio,RS,56,2,39,8,7,0,7,0.12962962962962962,0,0,0,0,0,0,0,0,0,0,0,0
BOM JESUS DE GOIAS,520350,Selênio,GO,25,1,11,6,7,0,7,0.2916666666666667,0,0,2,0,9,0,0,0,0,0,0,1
BOM JESUS DO AMPARO,310770,Selênio,MG,18,14,0,3,1,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0
BOM JESUS DO OESTE,420257,Selênio,SC,21,2,9,9,1,0,1,0.05263157894736842,0,0,2,0,0,0,0,0,0,0,0,0
BOM PROGRESSO,430237,Selênio,RS,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOM REPOUSO,310790,Selênio,MG,16,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOM RETIRO,420260,Selênio,SC,38,2,2,24,10,0,10,0.2777777777777778,0,1,3,0,1,0,0,0,0,0,0,1
BOM RETIRO DO SUL,430240,Selênio,RS,23,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BOM SUCESSO,410320,Selênio,PR,17,0,9,6,2,0,2,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0
BOM SUCESSO DE ITARARE,350715,Selênio,SP,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOM SUCESSO DO SUL,410322,Selênio,PR,25,0,15,0,10,0,10,0.4,0,0,1,0,0,0,0,0,0,0,0,0
BONFIM,310810,Selênio,MG,18,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONFINOPOLIS,520355,Selênio,GO,4,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BONFINOPOLIS DE MINAS,310820,Selênio,MG,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BONINAL,290400,Selênio,BA,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BONITO,290405,Selênio,BA,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BONITO,500220,Selênio,MS,21,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONITO DE MINAS,310825,Selênio,MG,13,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
BONOPOLIS,520357,Selênio,GO,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOQUEIRAO DO LEAO,430245,Selênio,RS,30,0,26,2,2,0,2,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,1
BOQUIM,280067,Selênio,SE,6,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BORA,350720,Selênio,SP,8,0,3,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BORACEIA,350730,Selênio,SP,17,0,3,13,1,0,1,0.058823529411764705,0,0,0,1,0,0,0,0,0,0,0,0
BORDA DA MATA,310830,Selênio,MG,6,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
BORRAZOPOLIS,410330,Selênio,PR,28,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOSSOROCA,430250,Selênio,RS,34,1,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTELHOS,310840,Selênio,MG,4,4,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0
BOTUCATU,350750,Selênio,SP,159,60,43,55,1,0,1,0.010101010101010102,0,0,2,0,0,2,0,1,0,0,1,3
BRACO DO NORTE,420280,Selênio,SC,16,0,2,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10
BRAGA,430260,Selênio,RS,40,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAGANCA PAULISTA,350760,Selênio,SP,46,0,21,24,1,0,1,0.021739130434782608,0,0,22,1,6,2,0,4,3,0,6,22
BRAGANEY,410335,Selênio,PR,36,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRASILANDIA,500230,Selênio,MS,28,0,14,7,6,1,7,0.25,0.03571428571428571,0,2,0,0,0,0,0,0,0,0,0
BRASILANDIA DO SUL,410337,Selênio,PR,20,0,7,11,2,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
BRASILIA DE MINAS,310860,Selênio,MG,13,9,0,0,2,2,4,1,0.5,0,0,0,0,0,0,0,0,0,0,1
BRAZABRANTES,520360,Selênio,GO,39,6,24,2,7,0,7,0.21212121212121213,0,0,1,0,0,0,0,0,0,0,0,0
BRAZLANDIA,530010,Selênio,DF,38,0,9,29,0,0,0,0,0,9,38,3,17,50,1,20,32,0,17,24
BRAZOPOLIS,310890,Selênio,MG,18,8,0,9,1,0,1,0.1,0,0,2,0,0,0,0,0,0,0,2,0
BREJO ALEGRE,350775,Selênio,SP,13,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BREJOES,290430,Selênio,BA,9,5,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
BRITANIA,520380,Selênio,GO,14,2,5,6,1,0,1,0.08333333333333333,0,0,3,0,1,0,0,0,0,0,0,0
BROTAS DE MACAUBAS,290450,Selênio,BA,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRUMADINHO,310900,Selênio,MG,39,6,0,9,24,0,24,0.7272727272727273,0,1,0,1,2,0,0,0,0,0,0,1
BRUMADO,290460,Selênio,BA,12,12,0,0,0,0,0,NA,NA,1,1,0,0,4,0,1,0,0,0,0
BUENO BRANDAO,310910,Selênio,MG,20,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUENOPOLIS,310920,Selênio,MG,11,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BURI,350800,Selênio,SP,12,6,0,3,3,0,3,0.5,0,0,0,0,0,0,0,0,1,0,0,0
BURITI ALEGRE,520390,Selênio,GO,26,3,12,8,3,0,3,0.13043478260869565,0,0,3,0,0,0,0,0,0,0,0,0
BURITI DO TOCANTINS,170380,Selênio,TO,16,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BURITINOPOLIS,520396,Selênio,GO,6,2,2,0,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
BURITIS,310930,Selênio,MG,11,9,0,0,2,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0
BURITIZAL,350820,Selênio,SP,22,2,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTIA,430270,Selênio,RS,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAARAPO,500240,Selênio,MS,58,2,38,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
CAATIBA,290480,Selênio,BA,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABACEIRAS DO PARAGUACU,290485,Selênio,BA,31,17,0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CABECEIRAS,520400,Selênio,GO,3,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CABO FRIO,330070,Selênio,RJ,4,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,2,1,1,1
CABO VERDE,310950,Selênio,MG,26,12,0,0,14,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0
CABREUVA,350840,Selênio,SP,49,0,19,30,0,0,0,0,0,0,3,0,1,2,0,0,1,0,3,8
CACADOR,420300,Selênio,SC,28,2,0,18,8,0,8,0.3076923076923077,0,0,1,0,2,2,0,0,0,0,1,2
CACAPAVA,350850,Selênio,SP,196,50,108,37,1,0,1,0.00684931506849315,0,0,2,0,0,1,1,0,5,0,1,6
CACAPAVA DO SUL,430280,Selênio,RS,46,1,45,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
CACEQUI,430290,Selênio,RS,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA,290490,Selênio,BA,37,23,0,14,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
CACHOEIRA ALTA,520410,Selênio,GO,24,4,11,4,5,0,5,0.25,0,0,4,0,0,0,0,0,0,0,0,0
CACHOEIRA DE MINAS,310970,Selênio,MG,12,4,0,7,1,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,1
CACHOEIRA DE PAJEU,310270,Selênio,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA DO SUL,430300,Selênio,RS,26,7,19,0,0,0,0,0,0,0,6,0,5,0,0,1,0,0,0,15
CACHOEIRA DOURADA,520425,Selênio,GO,25,1,8,11,5,0,5,0.20833333333333334,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA PAULISTA,350860,Selênio,SP,17,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRAS DE MACACU,330080,Selênio,RJ,2,0,0,1,1,0,1,0.5,0,0,2,0,0,1,0,1,0,0,0,2
CACHOEIRINHA,430310,Selênio,RS,29,0,29,0,0,0,0,0,0,1,5,0,1,15,0,3,1,0,16,48
CACIQUE DOBLE,430320,Selênio,RS,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACU,520430,Selênio,GO,16,4,5,5,2,0,2,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0
CACULE,290500,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,4,0,0,0,0,0,1,0,0,1
CAEM,290510,Selênio,BA,1,1,0,0,0,0,0,NA,NA,0,1,1,0,0,0,1,0,0,0,0
CAETANOPOLIS,310990,Selênio,MG,19,5,6,7,1,0,1,0.07142857142857142,0,0,6,0,0,0,0,0,0,0,0,0
CAETANOS,290515,Selênio,BA,7,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAETITE,290520,Selênio,BA,10,10,0,0,0,0,0,NA,NA,1,2,1,0,0,0,0,0,0,0,0
CAFEARA,410340,Selênio,PR,20,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAFELANDIA,410345,Selênio,PR,42,0,22,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CAFEZAL DO SUL,410347,Selênio,PR,59,0,29,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAIABU,350890,Selênio,SP,40,2,12,25,1,0,1,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0
CAIANA,311010,Selênio,MG,20,0,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAIAPONIA,520440,Selênio,GO,40,3,22,10,5,0,5,0.13513513513513514,0,0,3,1,0,0,0,0,0,0,0,0
CAIBATE,430330,Selênio,RS,24,2,13,5,2,2,4,0.18181818181818182,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,1
CAIBI,420310,Selênio,SC,20,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIRU,290540,Selênio,BA,23,9,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAJAMAR,350920,Selênio,SP,69,1,34,22,12,0,12,0.17647058823529413,0,0,1,0,2,11,0,0,0,0,0,12
CAJATI,350925,Selênio,SP,73,3,27,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CAJURU,350940,Selênio,SP,29,5,8,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
CALDAS,311030,Selênio,MG,18,9,0,9,0,0,0,0,0,11,1,0,1,1,0,0,0,0,0,0
CALDAZINHA,520455,Selênio,GO,26,0,17,3,6,0,6,0.23076923076923078,0,0,1,0,0,0,0,0,0,0,0,0
CALIFORNIA,410350,Selênio,PR,30,0,16,10,4,0,4,0.13333333333333333,0,0,1,0,0,0,0,0,0,0,0,0
CALMON,420315,Selênio,SC,18,0,5,11,2,0,2,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
CAMACAN,290560,Selênio,BA,32,14,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAMACARI,290570,Selênio,BA,98,81,0,17,0,0,0,0,0,1,4,1,13,8,0,2,2,2,0,4
CAMACHO,311040,Selênio,MG,10,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CAMAMU,290580,Selênio,BA,23,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMANDUCAIA,311050,Selênio,MG,34,20,0,13,1,0,1,0.07142857142857142,0,0,1,0,0,0,0,0,0,0,2,2
CAMAPUA,500260,Selênio,MS,44,0,29,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CAMAQUA,430350,Selênio,RS,20,0,20,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,2
CAMBARA,410360,Selênio,PR,34,0,12,20,2,0,2,0.058823529411764705,0,0,1,0,1,2,0,0,0,0,0,2
CAMBARA DO SUL,430360,Selênio,RS,45,14,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMBE,410370,Selênio,PR,28,0,14,14,0,0,0,0,0,0,12,0,19,11,0,2,1,0,0,14
CAMBIRA,410380,Selênio,PR,23,0,11,11,1,0,1,0.043478260869565216,0,0,3,0,3,2,0,0,0,0,0,0
CAMBUCI,330090,Selênio,RJ,2,0,0,1,1,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0
CAMPANARIO,311080,Selênio,MG,12,12,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
CAMPANHA,311090,Selênio,MG,17,0,13,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CAMPESTRE,311100,Selênio,MG,8,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CAMPESTRE DA SERRA,430367,Selênio,RS,20,1,9,5,5,0,5,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0
CAMPESTRE DE GOIAS,520460,Selênio,GO,20,5,10,3,2,0,2,0.13333333333333333,0,0,1,0,0,0,0,0,0,0,0,0
CAMPINA DA LAGOA,410390,Selênio,PR,84,0,42,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
CAMPINA DAS MISSOES,430370,Selênio,RS,33,1,25,5,2,0,2,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
CAMPINA DO SIMAO,410395,Selênio,PR,17,0,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAMPINA GRANDE DO SUL,410400,Selênio,PR,81,8,46,24,3,0,3,0.0410958904109589,0,0,3,1,0,17,0,0,0,0,0,6
CAMPINA VERDE,311110,Selênio,MG,45,32,2,0,11,0,11,0.8461538461538461,0,0,9,0,1,0,0,0,0,0,0,1
CAMPINAS DO SUL,430380,Selênio,RS,68,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPINORTE,520470,Selênio,GO,5,3,0,1,1,0,1,0.5,0,0,2,0,0,0,0,0,0,0,0,1
CAMPO ALEGRE DE GOIAS,520480,Selênio,GO,16,2,8,4,2,0,2,0.14285714285714285,0,0,3,0,0,0,0,0,0,0,0,0
CAMPO AZUL,311115,Selênio,MG,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
CAMPO BELO DO SUL,420340,Selênio,SC,23,0,6,16,1,0,1,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO BOM,430390,Selênio,RS,29,3,26,0,0,0,0,0,0,0,3,0,0,11,0,0,0,2,2,8
CAMPO BONITO,410405,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO DO TENENTE,410410,Selênio,PR,58,0,36,4,18,0,18,0.3103448275862069,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO ERE,420350,Selênio,SC,19,0,2,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CAMPO FLORIDO,311140,Selênio,MG,7,4,0,0,2,1,3,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
CAMPO FORMOSO,290600,Selênio,BA,5,5,0,0,0,0,0,NA,NA,3,1,0,0,0,0,0,0,0,0,0
CAMPO LARGO,410420,Selênio,PR,91,0,57,34,0,0,0,0,0,0,2,1,2,2,0,0,0,0,5,6
CAMPO LIMPO DE GOIAS,520485,Selênio,GO,7,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAMPO LIMPO PAULISTA,350960,Selênio,SP,18,0,9,9,0,0,0,0,0,0,1,1,4,3,0,1,3,0,2,5
CAMPO MAGRO,410425,Selênio,PR,55,2,40,7,6,0,6,0.11320754716981132,0,0,2,0,0,5,0,0,0,0,0,2
CAMPO MOURAO,410430,Selênio,PR,36,0,16,20,0,0,0,0,0,0,2,0,4,0,0,2,3,0,7,8
CAMPO NOVO,430400,Selênio,RS,35,5,28,1,1,0,1,0.03333333333333333,0,0,1,0,0,0,0,0,0,0,0,0
CAMPOS ALTOS,311150,Selênio,MG,4,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAMPOS BELOS,520490,Selênio,GO,15,3,7,0,5,0,5,0.4166666666666667,0,0,1,0,8,0,0,0,0,0,0,0
CAMPOS BORGES,430410,Selênio,RS,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPOS DO JORDAO,350970,Selênio,SP,23,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAMPOS GERAIS,311160,Selênio,MG,26,16,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
CAMPOS LINDOS,170384,Selênio,TO,12,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CAMPOS VERDES,520495,Selênio,GO,6,0,3,1,2,0,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
CANAA,311170,Selênio,MG,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
CANANEIA,350990,Selênio,SP,44,8,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANAPOLIS,311180,Selênio,MG,17,11,2,0,4,0,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
CANAS,350995,Selênio,SP,19,1,13,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
CANAVIEIRAS,290630,Selênio,BA,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CANDEIAS,290650,Selênio,BA,20,20,0,0,0,0,0,NA,NA,0,0,0,22,0,0,0,0,0,0,0
CANDELARIA,430420,Selênio,RS,33,2,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
CANDIDO DE ABREU,410440,Selênio,PR,52,0,32,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CANDIDO GODOI,430430,Selênio,RS,49,2,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CANDIDO RODRIGUES,351010,Selênio,SP,17,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANDIDO SALES,290670,Selênio,BA,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANDOI,410442,Selênio,PR,49,0,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANELA,430440,Selênio,RS,68,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7
CANGUCU,430450,Selênio,RS,18,2,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
CANINDE DE SAO FRANCISCO,280120,Selênio,SE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
CANOAS,430460,Selênio,RS,53,7,44,2,0,0,0,0,0,0,8,1,15,8,0,4,0,3,28,45
CANOINHAS,420380,Selênio,SC,38,0,7,26,5,0,5,0.13157894736842105,0,0,0,2,0,0,0,0,0,0,0,1
CANTAGALO,311205,Selênio,MG,15,15,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
