municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_729405,cnae_1510600,cnae_1610205,cnae_2019399,cnae_2071100,cnae_2093200,cnae_2412100,cnae_2423702,cnae_2449199,cnae_2539002
RIBEIRA DO POMBAL,292660,Cromo,BA,12,12,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
RIBEIRAO BRANCO,354300,Cromo,SP,54,18,0,33,3,0,3,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
RIBEIRAO CORRENTE,354310,Cromo,SP,16,0,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RIBEIRAO DO PINHAL,412190,Cromo,PR,31,4,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIBEIRAO DOS INDIOS,354323,Cromo,SP,17,4,0,3,10,0,10,0.7692307692307693,0,0,0,0,0,0,0,0,0,0,0,0
RIBEIRAO GRANDE,354325,Cromo,SP,67,13,0,52,2,0,2,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0
RIBEIROPOLIS,280600,Cromo,SE,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIFAINA,354360,Cromo,SP,16,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO AZUL,412200,Cromo,PR,29,0,16,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
RIO BOM,412210,Cromo,PR,32,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO BONITO DO IGUACU,412215,Cromo,PR,28,2,16,0,10,0,10,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
RIO BRANCO,120040,Cromo,AC,1,0,0,0,1,0,1,1,0,0,0,9,0,1,2,2,0,0,0,2
RIO BRANCO DO IVAI,412217,Cromo,PR,22,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO BRANCO DO SUL,412220,Cromo,PR,37,0,30,5,2,0,2,0.05405405405405406,0,0,0,0,0,0,0,1,0,0,1,2
RIO BRILHANTE,500720,Cromo,MS,49,14,12,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
RIO CASCA,315490,Cromo,MG,20,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RIO DA CONCEICAO,171865,Cromo,TO,5,0,0,2,3,0,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0
RIO DAS ANTAS,421440,Cromo,SC,68,12,6,39,11,0,11,0.19642857142857142,0,0,0,0,0,0,0,0,0,0,0,0
RIO DAS OSTRAS,330452,Cromo,RJ,2,0,0,1,1,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0,7
RIO DE CONTAS,292670,Cromo,BA,8,8,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
RIO DE JANEIRO,330455,Cromo,RJ,24,20,0,1,3,0,3,0.75,0,28,8,62,1,25,124,42,34,9,42,85
RIO DO ANTONIO,292680,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
RIO DO CAMPO,421450,Cromo,SC,39,0,4,31,4,0,4,0.10256410256410256,0,0,0,0,0,0,0,0,0,0,0,0
RIO DO OESTE,421460,Cromo,SC,25,1,0,21,3,0,3,0.125,0,0,0,0,0,0,0,0,0,0,0,0
RIO DO PIRES,292690,Cromo,BA,4,4,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0
RIO DO PRADO,315510,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
RIO DO SUL,421480,Cromo,SC,34,1,1,23,9,0,9,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,4
RIO DOS BOIS,171870,Cromo,TO,3,0,0,2,1,0,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0
RIO DOS CEDROS,421470,Cromo,SC,27,0,3,18,6,0,6,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,2
RIO DOS INDIOS,431555,Cromo,RS,22,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO ESPERA,315520,Cromo,MG,20,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO FORTUNA,421490,Cromo,SC,16,0,0,14,2,0,2,0.125,0,0,0,0,0,0,0,0,0,0,0,0
RIO GRANDE,431560,Cromo,RS,79,3,65,7,4,0,4,0.05263157894736842,0,0,0,0,0,0,1,2,0,0,0,10
RIO GRANDE DA SERRA,354410,Cromo,SP,16,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO MANSO,315530,Cromo,MG,26,9,2,5,10,0,10,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,412230,Cromo,PR,72,0,34,27,11,0,11,0.1527777777777778,0,0,0,4,1,3,0,1,0,0,0,0
RIO NEGRO,500730,Cromo,MS,24,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO NOVO DO SUL,320440,Cromo,ES,14,0,0,13,1,0,1,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
RIO PARANAIBA,315550,Cromo,MG,14,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO PARDO,431570,Cromo,RS,35,7,22,4,2,0,2,0.07142857142857142,0,0,0,4,0,0,0,0,0,0,0,0
RIO PARDO DE MINAS,315560,Cromo,MG,24,16,0,4,4,0,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0
RIO PIRACICABA,315570,Cromo,MG,9,0,0,0,9,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1
RIO POMBA,315580,Cromo,MG,10,8,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0
RIO REAL,292700,Cromo,BA,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RIO VERDE,521880,Cromo,GO,220,46,43,45,86,0,86,0.4942528735632184,0,0,0,5,0,1,2,0,1,0,1,3
RIO VERDE DE MATO GROSSO,500740,Cromo,MS,10,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO VERMELHO,315600,Cromo,MG,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
RIOLANDIA,354420,Cromo,SP,28,6,8,11,3,0,3,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0
RIOZINHO,431575,Cromo,RS,26,3,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIQUEZA,421507,Cromo,SC,37,0,5,23,9,0,9,0.24324324324324326,0,0,0,0,1,0,0,0,0,0,0,0
RITAPOLIS,315610,Cromo,MG,16,16,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0
RIVERSUL,354350,Cromo,SP,22,6,0,14,2,0,2,0.125,0,0,0,0,0,0,0,0,0,0,0,0
ROCA SALES,431580,Cromo,RS,32,0,25,7,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0
RODEIO BONITO,431590,Cromo,RS,34,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ROLANDIA,412240,Cromo,PR,72,0,34,38,0,0,0,0,0,0,0,22,0,0,9,0,2,0,1,5
ROLANTE,431600,Cromo,RS,27,7,18,1,1,0,1,0.05,0,0,0,1,0,0,1,0,0,0,0,0
ROMELANDIA,421520,Cromo,SC,32,0,3,25,4,0,4,0.125,0,0,0,0,0,0,0,0,0,0,0,0
RONCADOR,412250,Cromo,PR,33,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RONDA ALTA,431610,Cromo,RS,52,3,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RONDINHA,431620,Cromo,RS,30,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RONDON,412260,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROSANA,354425,Cromo,SP,40,19,10,8,3,0,3,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,0,0
ROSARIO DO IVAI,412265,Cromo,PR,59,0,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROSARIO DO SUL,431640,Cromo,RS,12,0,11,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
ROSEIRA,354430,Cromo,SP,20,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUBELITA,315650,Cromo,MG,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
RUBIACEA,354440,Cromo,SP,35,9,1,14,11,0,11,0.4230769230769231,0,0,0,0,0,0,0,0,0,0,0,0
RUBIATABA,521890,Cromo,GO,63,34,17,6,4,2,6,0.20689655172413793,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0
RUBIM,315660,Cromo,MG,9,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
RUBINEIA,354450,Cromo,SP,46,12,0,4,30,0,30,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,1
RUY BARBOSA,292720,Cromo,BA,11,6,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SABAUDIA,412270,Cromo,PR,11,0,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAGRES,354470,Cromo,SP,37,17,0,3,17,0,17,0.85,0,0,0,0,0,0,0,0,0,0,0,0
SALESOPOLIS,354500,Cromo,SP,42,15,5,14,8,0,8,0.2962962962962963,0,0,0,0,0,0,0,0,0,0,0,0
SALETE,421530,Cromo,SC,20,0,1,16,3,0,3,0.15,0,0,0,0,0,0,0,0,0,0,0,0
SALGADO FILHO,412280,Cromo,PR,36,2,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALINAS,315700,Cromo,MG,19,16,0,1,2,0,2,0.6666666666666666,0,1,0,1,0,0,2,0,0,0,0,2
SALINAS DA MARGARIDA,292730,Cromo,BA,15,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALMOURAO,354510,Cromo,SP,23,9,0,3,11,0,11,0.7857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
SALTINHO,354515,Cromo,SP,34,11,6,14,3,0,3,0.13043478260869565,0,0,1,0,0,0,1,1,1,0,1,0
SALTINHO,421535,Cromo,SC,25,2,5,14,4,0,4,0.17391304347826086,0,0,0,0,0,0,0,0,0,0,0,0
SALTO DA DIVISA,315710,Cromo,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
SALTO DE PIRAPORA,354530,Cromo,SP,19,8,4,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SALTO DO ITARARE,412290,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALTO DO JACUI,431645,Cromo,RS,40,0,39,0,1,0,1,0.025,0,0,0,0,0,0,0,0,0,0,0,0
SALTO DO LONTRA,412300,Cromo,PR,36,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALTO VELOSO,421540,Cromo,SC,21,0,0,16,5,0,5,0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0
SALVADOR,292740,Cromo,BA,20,20,0,0,0,0,0,NA,NA,3,0,14,0,8,26,7,15,2,15,23
SALVADOR DO SUL,431650,Cromo,RS,22,7,13,1,1,0,1,0.06666666666666667,0,0,0,1,0,0,0,0,0,0,0,1
SANANDUVA,431660,Cromo,RS,62,2,52,7,1,0,1,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,1
SANCLERLANDIA,521900,Cromo,GO,12,5,6,0,1,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
SANDOLANDIA,171884,Cromo,TO,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANDOVALINA,354550,Cromo,SP,19,7,2,4,6,0,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0
SANTA ALBERTINA,354570,Cromo,SP,41,8,14,4,15,0,15,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0
SANTA AMELIA,412310,Cromo,PR,12,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA BARBARA,315720,Cromo,MG,23,11,2,10,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
SANTA BARBARA DE GOIAS,521910,Cromo,GO,21,10,6,3,2,0,2,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0
SANTA BARBARA DO LESTE,315725,Cromo,MG,4,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SANTA BARBARA DO SUL,431670,Cromo,RS,32,0,24,0,8,0,8,0.25,0,0,0,0,0,0,0,0,0,0,1,0
SANTA BARBARA DO TUGURIO,315730,Cromo,MG,11,5,2,2,2,0,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
SANTA BRANCA,354600,Cromo,SP,19,0,9,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SANTA BRIGIDA,292760,Cromo,BA,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTA CECILIA,421550,Cromo,SC,51,9,0,38,4,0,4,0.09523809523809523,0,0,0,0,1,0,0,0,0,0,0,1
SANTA CLARA D'OESTE,354610,Cromo,SP,24,6,0,1,17,0,17,0.9444444444444444,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ,261245,Cromo,PE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ CABRALIA,292770,Cromo,BA,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ DA ESPERANCA,354625,Cromo,SP,17,0,8,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SANTA CRUZ DE MONTE CASTELO,412330,Cromo,PR,18,1,10,6,1,0,1,0.058823529411764705,0,0,0,1,0,0,0,0,0,0,1,0
SANTA CRUZ DO ESCALVADO,315740,Cromo,MG,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ DO RIO PARDO,354640,Cromo,SP,16,0,0,15,1,0,1,0.0625,0,0,0,5,0,0,0,0,0,0,0,0
SANTA CRUZ DO SUL,431680,Cromo,RS,140,3,121,11,5,0,5,0.0364963503649635,0,0,0,0,0,1,3,0,0,0,0,1
SANTA EFIGENIA DE MINAS,315750,Cromo,MG,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA ERNESTINA,354650,Cromo,SP,19,0,0,16,3,0,3,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE,412340,Cromo,PR,19,0,10,8,1,0,1,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FE DE MINAS,315760,Cromo,MG,16,10,0,2,4,0,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
SANTA HELENA,412350,Cromo,PR,38,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
SANTA HELENA DE GOIAS,521930,Cromo,GO,18,10,4,0,4,0,4,0.5,0,0,0,0,0,0,1,0,0,0,0,0
SANTA INES,412360,Cromo,PR,16,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA ISABEL,354680,Cromo,SP,52,0,35,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SANTA ISABEL,521935,Cromo,GO,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA IZABEL DO OESTE,412380,Cromo,PR,34,0,13,20,1,0,1,0.029411764705882353,0,0,0,0,0,0,1,0,0,0,0,1
SANTA LUCIA,412382,Cromo,PR,19,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA LUZIA,292805,Cromo,BA,19,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA LUZIA,315780,Cromo,MG,11,5,0,4,2,0,2,0.3333333333333333,0,0,0,2,0,2,5,1,0,1,2,4
SANTA MARGARIDA,315790,Cromo,MG,36,0,24,8,4,0,4,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
SANTA MARGARIDA DO SUL,431697,Cromo,RS,11,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA MARIA,431690,Cromo,RS,81,3,61,14,3,0,3,0.038461538461538464,0,0,0,8,0,0,6,0,4,0,1,1
SANTA MARIA,530010,Cromo,DF,49,0,13,36,0,0,0,0,0,9,2,5,0,3,50,2,1,0,4,26
SANTA MARIA DA SERRA,354700,Cromo,SP,36,11,8,15,2,0,2,0.08,0,0,0,0,0,0,0,2,0,0,0,1
SANTA MARIA DE JETIBA,320455,Cromo,ES,50,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA MARIA DO HERVAL,431695,Cromo,RS,38,6,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTA MARIA DO OESTE,412385,Cromo,PR,18,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA MARIA DO SALTO,315810,Cromo,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTA MARIA DO SUACUI,315820,Cromo,MG,10,10,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTA MARIA DO TOCANTINS,171888,Cromo,TO,8,0,0,6,2,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0
SANTA MARIANA,412390,Cromo,PR,53,1,46,5,1,0,1,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,1
SANTA MERCEDES,354710,Cromo,SP,25,9,0,0,16,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0
SANTA RITA DE CALDAS,315920,Cromo,MG,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA RITA DE IBITIPOCA,315940,Cromo,MG,14,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA RITA DO ARAGUAIA,521940,Cromo,GO,26,6,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA RITA DO ITUETO,315950,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTA RITA DO PARDO,500755,Cromo,MS,14,7,0,6,1,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
SANTA RITA DO SAPUCAI,315960,Cromo,MG,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
SANTA ROSA,431720,Cromo,RS,36,2,28,4,2,0,2,0.058823529411764705,0,0,0,2,0,0,0,1,0,0,2,3
SANTA ROSA DA SERRA,315970,Cromo,MG,25,1,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA ROSA DE GOIAS,521950,Cromo,GO,16,5,3,3,5,0,5,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0
SANTA ROSA DE LIMA,280650,Cromo,SE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTA ROSA DE LIMA,421560,Cromo,SC,20,0,1,15,4,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0
SANTA ROSA DE VITERBO,354760,Cromo,SP,28,2,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTA ROSA DO TOCANTINS,171890,Cromo,TO,18,0,0,7,11,0,11,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0
SANTA SALETE,354765,Cromo,SP,18,6,0,1,11,0,11,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0
SANTA TERESA,320460,Cromo,ES,54,12,0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SANTA TERESINHA,292850,Cromo,BA,15,6,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SANTA TEREZA DE GOIAS,521960,Cromo,GO,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTA TEREZA DO OESTE,412402,Cromo,PR,43,0,23,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SANTA TEREZA DO TOCANTINS,171900,Cromo,TO,9,0,0,7,2,0,2,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0
SANTA TEREZINHA,421567,Cromo,SC,63,0,9,45,9,0,9,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
SANTA TEREZINHA DE GOIAS,521970,Cromo,GO,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,2,0,0,0
SANTA TEREZINHA DE ITAIPU,412405,Cromo,PR,44,1,20,23,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
SANTA TEREZINHA DO PROGRESSO,421568,Cromo,SC,14,0,1,11,2,0,2,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
SANTA TEREZINHA DO TOCANTINS,172000,Cromo,TO,4,0,0,2,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
SANTA VITORIA,315980,Cromo,MG,29,8,0,0,21,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0
SANTA VITORIA DO PALMAR,431730,Cromo,RS,98,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTANA,292820,Cromo,BA,14,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTANA DA BOA VISTA,431700,Cromo,RS,14,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTANA DA PONTE PENSA,354720,Cromo,SP,24,7,1,0,14,2,16,0.9411764705882353,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0
SANTANA DA VARGEM,315830,Cromo,MG,13,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTANA DE PARNAIBA,354730,Cromo,SP,97,15,43,35,4,0,4,0.04878048780487805,0,0,0,1,0,1,18,5,0,0,3,6
SANTANA DE PIRAPAMA,315850,Cromo,MG,5,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SANTANA DO ITARARE,412400,Cromo,PR,20,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTANA DO MANHUACU,315890,Cromo,MG,24,4,16,0,4,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0
SANTIAGO,431740,Cromo,RS,30,4,23,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SANTO AMARO,292860,Cromo,BA,47,38,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SANTO AMARO DA IMPERATRIZ,421570,Cromo,SC,29,0,0,28,1,0,1,0.034482758620689655,0,0,0,0,0,0,0,4,0,0,0,1
SANTO AMARO DAS BROTAS,280660,Cromo,SE,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SANTO ANASTACIO,354770,Cromo,SP,23,9,0,0,13,1,14,1,0.07142857142857142,0,0,3,0,0,0,0,0,0,0,0
SANTO ANDRE,354780,Cromo,SP,22,11,10,0,1,0,1,0.09090909090909091,0,0,0,2,0,8,15,6,1,0,7,24
SANTO ANGELO,431750,Cromo,RS,45,4,33,7,1,0,1,0.024390243902439025,0,0,0,6,0,0,1,0,0,0,1,0
SANTO ANTONIO DA PATRULHA,431760,Cromo,RS,118,0,85,17,16,0,16,0.13559322033898305,0,0,0,4,0,0,0,0,0,0,0,0
SANTO ANTONIO DA PLATINA,412410,Cromo,PR,43,0,24,19,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
SANTO ANTONIO DAS MISSOES,431770,Cromo,RS,26,0,20,4,2,0,2,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0
SANTO ANTONIO DE GOIAS,521973,Cromo,GO,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO ANTONIO DE JESUS,292870,Cromo,BA,16,6,0,10,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
SANTO ANTONIO DO AMPARO,315990,Cromo,MG,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SANTO ANTONIO DO CAIUA,412420,Cromo,PR,18,0,10,6,2,0,2,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
SANTO ANTONIO DO DESCOBERTO,521975,Cromo,GO,19,5,5,8,1,0,1,0.07142857142857142,0,0,0,0,0,0,2,0,0,0,0,0
SANTO ANTONIO DO GRAMA,316010,Cromo,MG,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO ANTONIO DO ITAMBE,316020,Cromo,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SANTO ANTONIO DO JARDIM,354810,Cromo,SP,32,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO ANTONIO DO MONTE,316040,Cromo,MG,16,0,2,0,14,0,14,0.875,0,0,0,0,0,3,0,0,0,0,3,0
SANTO ANTONIO DO PINHAL,354820,Cromo,SP,53,15,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO ANTONIO DO RETIRO,316045,Cromo,MG,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO ANTONIO DO SUDOESTE,412440,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SANTO AUGUSTO,431780,Cromo,RS,70,0,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO CRISTO,431790,Cromo,RS,101,15,72,12,2,0,2,0.023255813953488372,0,0,0,0,0,0,1,0,0,0,0,0
SANTO ESTEVAO,292880,Cromo,BA,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO EXPEDITO,354830,Cromo,SP,25,9,0,0,16,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0
SANTO EXPEDITO DO SUL,431795,Cromo,RS,50,0,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTO HIPOLITO,316060,Cromo,MG,29,10,0,18,1,0,1,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0
SANTO INACIO,412450,Cromo,PR,16,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTOPOLIS DO AGUAPEI,354840,Cromo,SP,29,11,2,5,11,0,11,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0
SANTOS,354850,Cromo,SP,16,0,6,8,2,0,2,0.125,0,0,0,2,1,0,1,1,1,0,2,4
SANTOS DUMONT,316070,Cromo,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,3,0,7,0
SAO BENTO DO SAPUCAI,354860,Cromo,SP,22,4,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO BERNARDINO,421575,Cromo,SC,22,5,1,5,11,0,11,0.6470588235294118,0,0,0,0,0,0,0,0,0,0,0,0
SAO BERNARDO DO CAMPO,354870,Cromo,SP,125,68,20,35,2,0,2,0.03508771929824561,0,0,1,1,0,3,41,8,4,0,11,42
SAO BONIFACIO,421590,Cromo,SC,13,0,0,11,2,0,2,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0
